codigo_onibus,distancia_percorrida,segundos_deslocamento,tecnologia,fase_conama,fator_consumo_l,fator_consumo_kg,consumo_l,consumo_kg,emissao_co2,emissao_mp,emissao_nox
10434,179507.53965154174,60409.0,Biarticulado,P7,0.9,0.756,161.55678568638757,135.70769997656555,431.5181745683412,0.07463923498711106,8.922781273459185
10436,3299.168094212062,1377.0,Articulado (18m),P7,0.8,0.672,2.6393344753696497,2.217040959310506,7.049662383712334,0.0012193725276207785,0.14577044307466577
10482,201771.52454642675,60454.0,Básico,P5,0.53,0.445,106.93890800960618,89.78832842315991,285.6338232936581,3.4837871428186045,1.8839387069747413
10483,209926.35163420747,60443.0,Articulado (18m),P8,0.8,0.672,167.94108130736598,141.07050829818743,448.5706281719745,0.003667833215752873,0.15687040522758441
10485,220656.27608287343,86210.0,Biarticulado,P8,0.9,0.756,198.5906484745861,166.8161447186523,530.4356220756194,0.00433721976268496,0.18549955292714135
10486,154117.49759524985,68576.0,Padron,P7,0.63,0.529,97.09402348500741,81.52815622788718,259.3381367284548,0.04484048592533795,5.360476271983583
10487,76420.33689620561,28761.0,Básico,P7,0.53,0.445,40.50277855498898,34.0070499188115,108.18292152037556,0.018703877455346324,2.235963532161856
10491,3055.478913535924,79485.0,Padron,P7,0.63,0.529,1.9249517155276323,1.6163483452605039,5.141546032174306,0.0008889915898932771,0.10627490370087814
10541,283322.9229908894,79195.0,Articulado (23m),P7,0.85,0.714,240.82448454225602,202.29256701549505,643.2421982123658,0.11126091185852229,13.3007362812688
10542,212649.52770893142,44333.0,Padron,P8,0.63,0.529,133.9692024566268,112.49160015802474,357.8317397616501,0.002924781604108643,0.1250906593757235
10543,282816.18593625847,60444.0,Articulado (18m),P7,0.8,0.672,226.2529487490068,190.0524769491657,604.3216261085971,0.10452886232204114,12.495950359407646
10544,284790.4631864827,60399.0,Articulado (23m),P5,0.85,0.714,242.07189370851032,203.34039071514866,646.574028095431,7.889607159747768,4.266488077985249
10545,273672.6186094434,59266.0,Articulado (18m),P8,0.8,0.672,218.93809488755474,183.907999705546,584.7836514446586,0.004781607992344196,0.20450569567256713
10546,170461.5855340275,35216.0,Midiônibus,P8,0.47,0.395,80.11694520099292,67.33232628594085,213.99236063185205,0.001750640483434462,0.07487354682996622
10547,221737.08731197653,86182.0,Articulado (23m),P7,0.85,0.714,188.47652421518004,158.32028034075122,503.42079617874583,0.08707615418741319,10.409558432404394
10548,248548.67923543716,86236.0,Miniônibus,P7,0.35,0.294,86.992037732403,73.07331169521852,232.3557327832484,0.04019032143237019,4.804570243960618
10549,892.2820411473645,60.0,Midiônibus,P5,0.47,0.395,0.41937255933926126,0.352451406253209,1.1201441059951667,0.013675114562624508,0.007395135406004831
10550,16795.982617160564,4833.0,Biarticulado,P8,0.9,0.756,15.11638435544451,12.697762858573387,40.37586261339228,0.00033014183432290807,0.014119912298733606
10551,218666.05144621752,59081.0,Articulado (23m),P5,0.85,0.714,185.8661437292849,156.1275607325993,496.4484699009199,6.0577493564248535,3.2758684792913986
10552,204194.31445015193,19819.0,Articulado (23m),P7,0.85,0.714,173.56516728262912,145.79474051740846,463.5925618119023,0.08018710728457465,9.586004189019606
10554,216031.70236824732,60441.0,Articulado (23m),P7,0.85,0.714,183.6269470130102,154.24663549092858,490.46757547175025,0.08483564952001073,10.141716283528554
10555,184620.8223787308,33521.0,Miniônibus,P8,0.35,0.294,64.61728783255579,54.27852177934686,172.5927758007565,0.0014112415662630184,0.06035771621863371
10556,213328.51001798944,57416.0,Básico,P8,0.53,0.445,113.0641103095344,94.9311869580053,301.99423863676634,0.0024682108609081375,0.10556347989730189
10557,77626.04714489347,27261.0,Miniônibus,P8,0.35,0.294,27.169116500712715,22.82205786059868,72.56871017340366,0.0005933735043755656,0.02537812834098573
10558,3909.596271365088,714.0,Midiônibus,P7,0.47,0.395,1.8375102475415912,1.5442905271892098,4.90798987118359,0.0008493597899540654,0.10153710216269055
10560,233738.0799534367,86226.0,Básico,P8,0.53,0.445,123.88118237532146,104.01344557927933,330.88663812448357,0.0027043495850612624,0.11566295148415862
10581,185057.867309586,52027.0,Miniônibus,P7,0.35,0.294,64.7702535583551,54.40701298901828,173.00134725436644,0.029923857143960054,3.577261104027952
10582,179075.53926181313,56216.0,Miniônibus,P5,0.35,0.294,62.67643874163459,52.64820854297306,167.408767878906,2.0427504914673547,1.1046647116486608
10586,206167.34682278545,81458.0,Midiônibus,P8,0.47,0.395,96.89865300670915,81.43610199500026,258.8163021809201,0.0021173386518700066,0.09055694541844028
10587,213786.38356777348,60436.0,Midiônibus,P8,0.47,0.395,100.47960027685353,84.44562150927052,268.3810123394758,0.0021955861592410334,0.09390353111830882
10588,231088.54672044597,86221.0,Articulado (23m),P7,0.85,0.714,196.42526471237906,164.99722235839843,524.6518820467644,0.09074847229711915,10.848567370064698
10589,28549.161829045956,6207.0,Padron,P5,0.63,0.529,17.985971952298954,15.102506607565312,48.040531084590505,0.5859772563735341,0.3168807936399354
10590,143302.77628619585,38712.0,Articulado (23m),P5,0.85,0.714,121.80735984326645,102.31818226834382,325.34745814136465,3.9699454720117404,2.14684010035439
10591,119679.20760329989,86202.0,Midiônibus,P8,0.47,0.395,56.24922757355095,47.27328700330346,150.24168684895457,0.0012291054620858898,0.05256789514767344
10593,177164.15199490488,53305.0,Básico,P8,0.53,0.445,93.89700055729959,78.83804763773267,250.7988884885472,0.0020497892385810492,0.08766790897315872
10598,162029.791381357,51198.0,Midiônibus,P8,0.47,0.395,76.15400194923778,64.00176759563603,203.4073392064141,0.0016640459574865365,0.07116996556634725
10599,16354.932469738467,4803.0,Articulado (18m),P8,0.8,0.672,13.083945975790776,10.990514619664252,34.94721970133716,0.0002857533801112705,0.012221452257066646
10600,212112.6051317065,86205.0,Articulado (18m),P7,0.8,0.672,169.69008410536523,142.53967064850679,453.2422146454305,0.07839681885667873,9.371983345139322
10603,201363.6082610363,60424.0,Midiônibus,P7,0.47,0.395,94.64089588268706,79.53862526310935,252.78583290265712,0.04374624389471014,5.22966461104944
10605,205948.48579464603,86240.0,Padron,P8,0.63,0.529,129.747546050627,108.94674898536775,346.5556955012247,0.0028326154736195612,0.12114878487172892
10606,110662.00830133262,31117.0,Padron,P5,0.63,0.529,69.71706522983955,58.54020239140496,186.21428122890143,2.2713598527865124,1.228290526576459
10607,240580.01351673077,86206.0,Miniônibus,P5,0.35,0.294,84.20300473085577,70.73052397391885,224.90622563611575,2.7443443301880515,1.4840678540207652
10651,256588.82922298336,60345.0,Midiônibus,P5,0.47,0.395,120.59674973480217,101.35258754307843,322.1139185416566,3.9324803966714432,2.1265799918288715
10652,249577.7133645729,86202.0,Miniônibus,P5,0.35,0.294,87.35219967760051,73.37584772918443,233.31772533887096,2.846982891892356,1.5395720370537478
10654,430.37113639337866,492.0,Biarticulado,P7,0.9,0.756,0.3873340227540408,0.3253605791133943,1.0345691747760428,0.00017894831851236685,0.021392458076705676
10655,296124.05087459495,86227.0,Biarticulado,P5,0.9,0.756,266.5116457871355,223.86978246119378,711.8526058974388,8.68614755949432,4.697235775600768
10656,192800.44582304536,60434.0,Midiônibus,P7,0.47,0.395,90.6162095368313,76.15617610010291,242.0358956728764,0.0418858968550566,5.007268578581766
10657,255193.62932560488,60321.0,Básico,P8,0.53,0.445,135.2526235425706,113.56116504989417,361.25975748220606,0.002952590291297248,0.12628001553548232
10658,228516.44865919783,59217.0,Miniônibus,P5,0.35,0.294,79.98075703071923,67.18383590580416,213.62860202905105,2.6067328331452013,1.409651244975583
10659,0.0,88.0,Básico,P8,0.53,0.445,0.0,0.0,0.0,0.0,0.0
11032,0.0,10756.0,Miniônibus,P8,0.35,0.294,0.0,0.0,0.0,0.0,0.0
11051,202701.85201492786,55359.0,Miniônibus,P7,0.35,0.294,70.94564820522474,59.594344492388785,189.49582635615528,0.032776889470813836,3.918328150374563
11052,212579.95196762934,59347.0,Articulado (23m),P8,0.85,0.714,180.69295917248493,151.78208570488735,482.63089394970723,0.003946334228327071,0.16878167930383473
11053,209509.74516072572,57074.0,Articulado (18m),P5,0.8,0.672,167.6077961285806,140.7905487480077,447.6804234594387,5.462673291422699,2.9540672938306973
11054,223958.19426919284,59889.0,Articulado (23m),P7,0.85,0.714,190.3644651288139,159.90615070820368,508.46348635906185,0.08794838288951203,10.513829409064392
11055,234099.70847435534,86247.0,Miniônibus,P5,0.35,0.294,81.93489796602437,68.82531429146047,218.84811246725107,2.6704221945086664,1.4440927444634237
11080,317106.0405752713,60003.0,Midiônibus,P8,0.47,0.395,149.03983907037752,125.25688602723218,398.08541015697836,0.0032566790367080365,0.13928565726228218
11081,309261.92322232085,86226.0,Básico,P8,0.53,0.445,163.90881930783004,137.62155583393277,437.800456371214,0.003578160451682252,0.15303517008733322
11082,332796.41895313666,86218.0,Biarticulado,P7,0.9,0.756,299.516777057823,251.5940927285713,800.0093115214452,0.13837675100071423,16.542311596903563
11084,190748.09653450464,35257.0,Básico,P7,0.53,0.445,101.09649116328747,84.88290295785457,270.0287278971408,0.046685596626820015,5.581050869478938
11085,349010.9162135539,86224.0,Padron,P5,0.63,0.529,219.87687721453898,184.62677467697003,587.2911390400336,7.163518857466437,3.8738389862721854
11096,214025.61408367837,52198.0,Midiônibus,P5,0.47,0.395,100.59203861932882,84.54011756305296,268.68133515222723,3.280156561446455,1.7738207467079772
11097,231755.3939712615,53781.0,Articulado (18m),P5,0.8,0.672,185.4043151770092,155.73962474868773,495.21492583779155,6.042697440249084,3.267728806476966
11098,209410.65763784124,55246.0,Padron,P5,0.63,0.529,131.92871431183997,110.77823789041803,352.38159592692455,4.29819563014822,2.324348987416751
11099,187750.13224069658,50201.0,Midiônibus,P7,0.47,0.395,88.2425621531274,74.16130223507515,235.69588351100325,0.04078871622929134,4.876105621956191
11100,220283.8513961573,57195.0,Articulado (18m),P7,0.8,0.672,176.22708111692586,148.03074813821772,470.70253366330894,0.08141691147601975,9.733021690087815
11101,125444.88904498641,32805.0,Articulado (23m),P7,0.85,0.714,106.62815568823845,89.5676507781203,284.80380384328487,0.049262207927966165,5.88907303866141
11109,204939.68075050667,54912.0,Articulado (18m),P5,0.8,0.672,163.95174460040536,137.7194654643405,437.91510982768267,5.343515260016411,2.889629824372792
11110,212556.2046298466,52170.0,Miniônibus,P5,0.35,0.294,74.3946716204463,62.49152416117489,198.70816789821205,2.424671137453586,1.3111971599497716
11111,224792.94176385333,60255.0,Articulado (23m),P8,0.85,0.714,191.07400049927531,160.50216041939126,510.35865533356434,0.004173056170904172,0.17847840238636306
11441,176206.69371092302,55083.0,Midiônibus,P8,0.47,0.395,82.81714604413382,69.6016440158146,221.20459708388142,0.0018096427444111794,0.07739702814558583
11442,191797.18313473393,57349.0,Midiônibus,P8,0.47,0.395,90.14467607332494,75.75988733821991,240.77642979185092,0.0019697570707937176,0.08424499472010054
11443,198092.09566745016,60444.0,Miniônibus,P8,0.35,0.294,69.33223348360755,58.239076126230344,185.18639563471575,0.0015142159792819888,0.06476185265236814
11444,207809.77645163893,86217.0,Padron,P7,0.63,0.529,130.92015916453252,109.931371742917,349.68774512846636,0.06046225445860435,7.227987692096793
11452,248398.88682161373,59176.0,Articulado (23m),P7,0.85,0.714,211.13905379837166,177.3568051906322,563.9524126954507,0.09754624285484771,11.661209941284067
11453,88.62502690277549,158.0,Básico,P5,0.53,0.445,0.046971264258471014,0.039438136971735094,0.12546024683437607,0.0015301997145033216,0.0008274909899409458
11454,245389.0129865558,86208.0,Biarticulado,P8,0.9,0.756,220.8501116879002,185.5140938178362,589.8906483183814,0.004823366439263741,0.20629167232543383
11455,59472.52280615435,10500.0,Biarticulado,P8,0.9,0.756,53.525270525538915,44.96122724145269,142.96599757371442,0.00116899190827777,0.049996884692495386
11456,213448.99971169903,58581.0,Miniônibus,P7,0.35,0.294,74.70714989909466,62.75400591523951,199.54279738048183,0.03451470325338173,4.126075888926998
11458,4308.836645127723,1249.0,Midiônibus,P7,0.47,0.395,2.0251532232100296,1.7019904748254506,5.409184259193989,0.0009360947611539978,0.11190587371977338
11463,56915.591257114764,86191.0,Articulado (23m),P7,0.85,0.714,48.378252568547545,40.63773215757994,129.2183126105905,0.02235075268666897,2.671930889360881
11464,47447.82902983138,86221.0,Miniônibus,P7,0.35,0.294,16.60674016044098,13.949661734770425,44.35660296853786,0.007672313954123734,0.9171902590611555
11466,51685.642233747974,86218.0,Midiônibus,P8,0.47,0.395,24.292251849861547,20.415828682330453,64.88460469098018,0.0005308115457405918,0.022702401494751463
11474,57243.42809847602,13261.0,Básico,P7,0.53,0.445,30.33901689219229,25.473325503821826,81.0355141190456,0.014010329027102005,1.674871151876285
11501,176225.15914716411,56906.0,Articulado (18m),P5,0.8,0.672,140.9801273177313,118.42330694689429,376.55792006566026,4.594824309539498,2.484757826359736
11503,116391.38598593071,62497.0,Articulado (18m),P7,0.8,0.672,93.11310878874457,78.21501138254544,248.7051135747367,0.0430182562604,5.142636998402363
11504,204963.07439774642,86205.0,Biarticulado,P5,0.9,0.756,184.4667669579718,154.9520842446963,492.71073454474265,6.012140868694217,3.2512046316222176
11505,234763.10689044118,86207.0,Articulado (23m),P7,0.85,0.714,199.548640856875,167.62085831977498,532.9944197287131,0.09219147207587625,11.021071434525206
11506,127126.2177172125,37385.0,Articulado (18m),P8,0.8,0.672,101.70097417377,85.4288183059668,271.64330201813965,0.0022211492759551367,0.09499684595623507
11514,179533.9675443228,55390.0,Articulado (18m),P8,0.8,0.672,143.62717403545824,120.64682618978492,383.62818184870895,0.003136817480934408,0.13415927072304082
11517,224197.1003926226,86208.0,Padron,P7,0.63,0.529,141.24417324735225,118.60026610769737,377.26318674367786,0.06523014635923355,7.797967496581102
11518,200044.69373788047,86225.0,Miniônibus,P7,0.35,0.294,70.01564280825816,58.81313995893685,187.01178194085753,0.032347226977415273,3.866963952300098
11519,108714.50709873709,33250.0,Padron,P8,0.63,0.529,68.49013947220436,57.509974255231924,182.93716253025784,0.00149525933063603,0.0639510913718179
11520,193898.68201395194,59725.0,Padron,P7,0.63,0.529,122.15616966878973,102.57240278538058,326.27912918533735,0.05641482153195932,6.744135483138773
11521,196638.04011657127,60340.0,Padron,P5,0.63,0.529,123.88196527343989,104.0215232216662,330.8887292453579,4.036035101000649,2.182579600237
11525,4370.337525668713,685.0,Articulado (18m),P7,0.8,0.672,3.4962700205349706,2.9368668172493755,9.338537224848906,0.0016152767494871567,0.19309899323414645
11531,227645.53147940483,85489.0,Biarticulado,P8,0.9,0.756,204.88097833146435,172.10002179843005,547.2370931233412,0.004474600566759181,0.1913752242398542
11532,198361.12178917948,58726.0,Padron,P8,0.63,0.529,124.96750672718308,104.93303342647596,333.788210468306,0.002728258869088375,0.11668553317024126
11533,209121.97518815033,59333.0,Miniônibus,P5,0.35,0.294,73.19269131585261,61.4818607053162,195.49767850464232,2.385496195366269,1.2900124013189447
11534,207151.65856779952,60409.0,Básico,P7,0.53,0.445,109.79037904093376,92.18248806267079,293.25010241833405,0.050700368434468936,6.0609985901206045
11535,225855.88318001045,86229.0,Articulado (18m),P7,0.8,0.672,180.68470654400838,151.77515349696705,482.6088511790463,0.08347633442333188,9.979216342425584
11536,227853.06700623673,60428.0,Midiônibus,P8,0.47,0.395,107.09094149293125,90.00196146746352,286.03990472761933,0.0023400509981540514,0.10008218115181942
11537,8356.55773191319,1683.0,Padron,P5,0.63,0.529,5.26463137110531,4.4206190401820775,14.061830392222282,0.1715200187590646,0.09275342870110036
11538,22385.68011211652,5033.0,Midiônibus,P5,0.47,0.395,10.521269652694762,8.842343644286025,28.10231124234771,0.34308293339829776,0.1855300543444094
11562,192525.59306346969,86216.0,Biarticulado,P5,0.9,0.756,173.2730337571227,145.54934835598308,462.8122731652747,5.6473147162121435,3.053916427205237
11563,244825.88248437888,86224.0,Padron,P7,0.63,0.529,154.24030596515868,129.51289183423643,411.97585723293884,0.07123209050883005,8.515472638101045
11565,139215.0686871709,50869.0,Padron,P8,0.63,0.529,87.70549327291766,73.6447713355134,234.26137253196308,0.0019147640547233483,0.08189298572509089
11567,180230.18773194068,31617.0,Básico,P7,0.53,0.445,95.52199949792856,80.2024335407136,255.13926065896717,0.044111338447392484,5.273310005301919
11570,156088.88274095766,51704.0,Miniônibus,P7,0.35,0.294,54.63110895933518,45.890131525841554,145.91969203038425,0.025239572339212858,3.017276147824082
11571,192986.7042231825,60142.0,Midiônibus,P7,0.47,0.395,90.70375098489576,76.22974816815709,242.26971888065657,0.0419263614924864,5.012105942056329
11572,200074.43301462306,86205.0,Padron,P7,0.63,0.529,126.04689279921253,105.8393750647356,336.67125066669666,0.05821165628560459,6.958938910506366
11573,23325.712207195826,5922.0,Articulado (18m),P8,0.8,0.672,18.66056976575666,15.674878603235594,49.84238184433603,0.00040754684368412544,0.01743046500679798
11574,225163.80152035394,86092.0,Articulado (18m),P7,0.8,0.672,180.13104121628317,151.31007462167784,481.1300110886923,0.08322054104192282,9.948637406375319
11575,208978.11325725212,86231.0,Articulado (18m),P5,0.8,0.672,167.18249060580172,140.43329210887345,446.5444324080964,5.448811733824289,2.946571335028383
11576,110738.771413741,33930.0,Midiônibus,P5,0.47,0.395,52.047222564458266,43.7418147084277,139.01813146966802,1.6971824106869946,0.9177907562122299
11577,191718.82389606518,60433.0,Básico,P5,0.53,0.445,101.61097666491455,85.31487663374901,271.40291867198675,3.310217213389462,1.7900767415293217
11661,188106.14104182718,53280.0,Padron,P5,0.63,0.529,118.50686885635113,99.50814861112659,316.53184671531386,3.8609161661117115,2.0878799741586582
11663,221022.37318889928,57493.0,Articulado (23m),P7,0.85,0.714,187.86901721056438,157.80997445687407,501.7981449694174,0.08679548595128074,10.37600582053947
11665,295248.7542850246,86248.0,Padron,P7,0.63,0.529,186.0067151995655,156.186591016778,496.82393629803937,0.08590262505922791,10.269268359353154
11667,207555.74660087778,54757.0,Articulado (23m),P5,0.85,0.714,176.42238461074612,148.19480307302675,471.22418929530284,5.749958359233438,3.109423358078247
11668,222756.41899050074,60352.0,Padron,P7,0.63,0.529,140.33654396401548,117.8381456459749,374.8389089278853,0.0648109801052862,7.74785807622285
11669,322186.90952606325,59893.0,Básico,P5,0.53,0.445,170.75906204881352,143.37317473909815,456.09745473238087,5.562879179877008,3.0082559523757575
11670,38515.03407077868,4723.0,Básico,P7,0.53,0.445,20.412968057512703,17.139190161496515,54.52303768161643,0.009426554588823084,1.1269017531183958
11671,16866.857973341823,2835.0,Miniônibus,P5,0.35,0.294,5.903400290669637,4.9588562441624955,15.7679821763786,0.19240362227350483,0.10404672171501748
11672,215569.10311124992,58748.0,Básico,P5,0.53,0.445,114.25162464896246,95.92825088450621,305.16608943737873,3.7220161343188414,2.0127665600587092
11675,209810.60630885317,60361.0,Padron,P8,0.63,0.529,132.18068197457748,110.98981073738332,353.05460155409645,0.0028857350791719662,0.12342066953997025
11676,197509.65665112063,60436.0,Articulado (18m),P7,0.8,0.672,158.0077253208965,132.72648926955307,422.0386343321145,0.0729995690982542,8.726766669473115
11677,215025.47553737136,86201.0,Midiônibus,P8,0.47,0.395,101.06197350256454,84.9350628372617,269.9365312253499,0.002208311633768804,0.09444778987503501
11678,202268.84247072318,60430.0,Biarticulado,P7,0.9,0.756,182.04195822365085,152.9152449078667,486.2340704153714,0.0841033846993267,10.054177352692237
11679,187787.23940153114,86194.0,Biarticulado,P5,0.9,0.756,169.00851546137804,141.96715298755754,451.4217447973407,5.5083255359172325,2.9787548039849323
11680,110951.1116708748,32987.0,Biarticulado,P8,0.9,0.756,99.85600050378731,83.87904042318135,266.7153773456159,0.002180855051002715,0.09327349295057766
11681,201389.95717070755,59884.0,Padron,P5,0.63,0.529,126.87567301754576,106.5352873433043,338.8849226298647,4.133569148920207,2.235323399037211
11682,282570.4098988708,60437.0,Midiônibus,P7,0.47,0.395,132.80809265246927,111.61531191005398,354.73041547474537,0.06138842155052969,7.338706758086049
11684,468099.91717762477,83259.0,Miniônibus,P5,0.35,0.294,163.83497101216867,137.62137565022167,437.60320757350246,5.339709375228601,2.887571703892951
11686,301729.72488752566,52413.0,Midiônibus,P7,0.47,0.395,141.81297069713705,119.18324133057264,378.782444732053,0.06555078273181496,7.836298117485152
11687,315572.11688401515,54516.0,Articulado (23m),P8,0.85,0.714,268.23629935141287,225.3184914551868,716.4591555676237,0.005858280777834857,0.2505541624981677
11689,91033.05945054382,26879.0,Articulado (23m),P8,0.85,0.714,77.37810053296224,64.99760444768829,206.67690652354213,0.0016899377156398955,0.07227733614582937
11690,437147.96724902926,86251.0,Miniônibus,P7,0.35,0.294,153.00178853716022,128.52150237121458,408.66777718275495,0.07068682630416802,8.450288780907359
11691,392491.23174445675,86239.0,Articulado (23m),P7,0.85,0.714,333.6175469827882,280.2387394655421,891.0924679910272,0.15413130670604816,18.425697119859393
11693,331709.75640223245,59906.0,Básico,P8,0.53,0.445,175.8061708931832,147.61084159899346,469.5782824556923,0.0038378818815738296,0.1641432558580807
11698,692933.3295921133,86222.0,Midiônibus,P7,0.47,0.395,325.67866490829323,273.70866518888477,869.8877139700512,0.15053976585388662,17.996344736169174
11699,803630.4144165432,86217.0,Articulado (18m),P5,0.8,0.672,642.9043315332347,540.039638487917,1717.1974695252698,20.953537973331184,11.331111694753476
11700,5535.213801147982,1313.0,Miniônibus,P7,0.35,0.294,1.9373248304017936,1.6273528575375067,5.17459462200319,0.0008950440716456288,0.10699845038309107
11706,161754.31177814465,55022.0,Articulado (23m),P7,0.85,0.714,137.49116501142296,115.49257860959528,367.2389017455107,0.0635209182352774,7.59363704358089
11707,199441.58303387495,86209.0,Articulado (18m),P7,0.8,0.672,159.55326642709997,134.02474379876398,426.166774626784,0.07371360908932019,8.812126904768732
11709,240512.32003329965,86223.0,Padron,P5,0.63,0.529,151.5227616209788,127.23101729761552,404.71729628963436,4.936563471147482,2.669561204938569
11711,185999.01278170123,60465.0,Midiônibus,P7,0.47,0.395,87.41953600739957,73.46961004877198,233.49758067576423,0.04040828552682459,4.830626860706758
11714,804754.7720914788,56866.0,Articulado (23m),P5,0.85,0.714,684.041556277757,574.5949072733158,1827.0749968178886,22.294282402204654,12.056150344408712
11719,176652.3414777288,86221.0,Biarticulado,P5,0.9,0.756,158.98710732995593,133.549170157163,424.6545636783123,5.181707802097924,2.8021286882375938
11721,1637.081765760433,536.0,Articulado (23m),P7,0.85,0.714,1.3915195008963681,1.1688763807529492,3.716748586894199,0.000642882009414122,0.07685362203450641
11722,179079.49928518376,86227.0,Padron,P7,0.63,0.529,112.82008454966578,94.73305512186222,301.3424458321573,0.052103180317024225,6.228698374262441
11725,214398.8921362173,56871.0,Articulado (18m),P8,0.8,0.672,171.51911370897383,144.07605551553803,458.1275527166691,0.0037459774434039886,0.16021257373327827
11727,228091.50106924193,60446.0,Articulado (18m),P8,0.8,0.672,182.47320085539354,153.27748871853058,487.38591948475613,0.003985214706681795,0.170444567455006
11728,236151.108341294,86246.0,Básico,P8,0.53,0.445,125.16008742088582,105.08724321187583,334.302593501186,0.0027322683235087714,0.11685701445160591
11729,118106.2084767411,32712.0,Biarticulado,P8,0.9,0.756,106.295587629067,89.28829360841627,283.91551455723794,0.0023214956338188228,0.09928858249255888
11730,187972.03536582566,53709.0,Midiônibus,P5,0.47,0.395,88.34685662193806,74.24895396950114,235.97445403719655,2.8808594140166446,1.557891552188073
11733,13547.291602442185,2140.0,Básico,P5,0.53,0.445,7.180064549294358,6.028544763086773,19.17795241116523,0.23390753680776677,0.12649092621908667
11735,15105.651003266823,4296.0,Biarticulado,P7,0.9,0.756,13.595085902940141,11.419872158469719,36.312474446753114,0.006280929687158346,0.750856594419384
11736,190651.39050486745,49839.0,Articulado (18m),P5,0.8,0.672,152.52111240389397,128.11773441927093,407.38389123080077,4.970968095467712,2.6881663035851426
11737,179548.15172305258,50513.0,Biarticulado,P7,0.9,0.756,161.59333655074732,135.73840270262775,431.61580192704605,0.07465612148644526,8.924799977697775
11738,182161.40935546393,51632.0,Padron,P7,0.63,0.529,114.76168789394227,96.36338554904042,306.5284683647198,0.052999862051972234,6.335892599849408
11739,211955.12477918214,53980.0,Miniônibus,P8,0.35,0.294,74.18429367271375,62.314806685079546,198.1462483998184,0.001620184973812068,0.06929406503380844
11740,221823.3804517586,86205.0,Biarticulado,P7,0.9,0.756,199.64104240658273,167.6984756215295,533.2412242679824,0.09223416159184122,11.026174772115565
11741,212108.37779441447,59720.0,Básico,P7,0.53,0.445,112.41744023103968,94.38822811851445,300.26698285710694,0.05191352546518295,6.206025998792326
11742,203248.19763416678,60394.0,Miniônibus,P7,0.35,0.294,71.13686917195837,59.75497010444503,190.0065775583008,0.032865233557444765,3.9288892843672607
11743,197863.6331540913,58371.0,Básico,P5,0.53,0.445,104.8677255716684,88.04931675357064,280.10169500192626,3.4163134900385406,1.8474507641234192
11744,220675.59634789903,57234.0,Articulado (23m),P5,0.85,0.714,187.57425689571417,157.5623757923999,501.01084016845255,6.113420180745116,3.305973768876135
11745,197910.37145778205,57023.0,Articulado (23m),P7,0.85,0.714,168.22381573911474,141.3080052208564,449.32581183917546,0.07771940287147101,9.291001343271308
11746,132871.32311116837,36423.0,Padron,P8,0.63,0.529,83.70893356003609,70.28892992580808,223.5865615388564,0.0018275121780710099,0.07816129007749857
11749,0.0,0.0,Miniônibus,P7,0.35,0.294,0.0,0.0,0.0,0.0,0.0
11755,235000.75659854364,60428.0,Midiônibus,P7,0.47,0.395,110.4503556013155,92.82529885642474,295.01289981111364,0.051053914371033605,6.103263399809927
11758,233025.65708949335,86247.0,Midiônibus,P8,0.47,0.395,109.52205883206187,92.04513455034989,292.5334191404372,0.002393173498309097,0.10235418961998907
11759,19625.842457898583,4230.0,Padron,P8,0.63,0.529,12.364280748476107,10.38207066022835,33.02499387917968,0.0002699338371659371,0.011544862574173925
11760,270659.56153603154,86189.0,Básico,P5,0.53,0.445,143.44956761409674,120.44350488353405,383.1537950972524,4.673207989481122,2.5271456194663116
11763,222149.57294484,81836.0,Miniônibus,P8,0.35,0.294,77.752350530694,65.31197444578295,207.67652826748366,0.0016981113355903567,0.07262691558371064
11764,254886.2293438238,60421.0,Articulado (23m),P8,0.85,0.714,216.65329494225023,181.98876775149017,578.6809507907503,0.004731707961538744,0.20237150973965706
11766,207775.71356188876,53219.0,Miniônibus,P5,0.35,0.294,72.72149974666105,61.08605978719529,194.23912582333165,2.370139119743177,1.2817077064549316
11770,5761.352014498886,467.0,Padron,P7,0.63,0.529,3.6296517691342984,3.047755215669911,9.69479987535771,0.001676265368618451,0.20038990543029664
11772,203813.5747059942,59075.0,Miniônibus,P7,0.35,0.294,71.33475114709796,59.92119096356229,190.53512031389863,0.03295665502995926,3.939818305854221
11776,25435.537856222996,6344.0,Padron,P7,0.63,0.529,16.02438884942049,13.455399525941965,42.801142616802125,0.0074004697392680814,0.8846925188306842
11778,253528.62413004084,86219.0,Articulado (23m),P5,0.85,0.714,215.49933051053472,181.01943762884915,575.5987117936382,7.023554179999347,3.798149840328513
11779,237658.243975037,86204.0,Miniônibus,P8,0.35,0.294,83.18038539126294,69.87152372866088,222.17480938006332,0.0018166596169451826,0.07769713438627089
11780,243048.6070266648,85561.0,Miniônibus,P8,0.35,0.294,85.06701245933267,71.45629046583944,227.21399027887756,0.0018578635521118254,0.07945939499801345
11781,285618.2408893052,86240.0,Básico,P7,0.53,0.445,151.37766767133175,127.10011719574081,404.3297503501271,0.06990506445765744,8.356832705619958
11782,145638.6188898795,64865.0,Biarticulado,P7,0.9,0.756,131.07475700089154,110.1027958807489,350.1006759493813,0.0605565377344119,7.23925882915924
11784,181153.24134717628,60431.0,Articulado (23m),P5,0.85,0.714,153.98025514509982,129.34341432188387,411.2812614925616,5.0185244756890945,2.7138835193017674
