hora_requisicao,codigo_linha,nome_linha,letreiro,codigo_onibus,x,y,hora_gps,geometry
14:02:00,35072,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11080,-46.691829187500005,-23.522753375,2025-10-16 14:02:28-03:00,POINT (327276.38765083055 7397591.692988656)
14:02:00,35072,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11081,-46.66832,-23.5263225,2025-10-16 14:02:03-03:00,POINT (329681.57049121405 7397224.553118227)
14:02:00,2304,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11082,-46.7056135,-23.510374,2025-10-16 14:02:24-03:00,POINT (325852.53567053855 7398945.9324878715)
14:02:00,35072,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11083,-46.6986255,-23.4900875,2025-10-16 14:02:05-03:00,POINT (326539.60636786127 7401200.922730118)
14:02:00,35072,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11084,-46.6980655,-23.4890595,2025-10-16 14:02:28-03:00,POINT (326595.45883658424 7401315.439450484)
14:02:00,2304,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11085,-46.6819255,-23.52559025,2025-10-16 14:02:34-03:00,POINT (328291.3648467263 7397289.424655324)
14:02:00,2304,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11087,-46.703293,-23.49657175,2025-10-16 14:02:39-03:00,POINT (326071.38610718446 7400477.212240108)
14:02:00,35072,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11088,-46.7038865,-23.4969065,2025-10-16 14:02:16-03:00,POINT (326011.20934328844 7400439.423121681)
14:02:00,35072,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11089,-46.681601,-23.525461,2025-10-16 14:02:39-03:00,POINT (328324.3320170896 7397304.126108292)
14:02:00,2304,129F-10,METRÔ BARRA FUNDA - CONEXÃO PETRÔNIO PORTELA,11090,-46.70294325,-23.5220255,2025-10-16 14:02:22-03:00,POINT (326140.53669465584 7397658.875667203)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11092,-46.6698155,-23.475306,2025-10-16 14:02:05-03:00,POINT (329463.19119827345 7402872.296098597)
14:02:00,33230,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11093,-46.6793185,-23.517684000000003,2025-10-16 14:02:33-03:00,POINT (328547.32272911415 7398168.078063892)
14:02:00,33230,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11094,-46.662733,-23.52207925,2025-10-16 14:02:40-03:00,POINT (330246.6118323755 7397701.068252874)
14:02:00,35069,209P-1,TERM. PINHEIROS - CACHOEIRINHA,11095,-46.67646525000001,-23.54373,2025-10-16 14:02:36-03:00,POINT (328872.3905328084 7395287.157460616)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11096,-46.6698155,-23.475306,2025-10-16 14:02:29-03:00,POINT (329463.19119827345 7402872.296098597)
14:02:00,1432,8600-10,LGO. DO PAISSANDÚ - TERM. PIRITUBA,11097,-46.726426,-23.486732,2025-10-16 14:02:22-03:00,POINT (323695.6228412071 7401538.675583078)
14:02:00,33230,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11098,-46.68885625,-23.50592075,2025-10-16 14:02:11-03:00,POINT (327558.0353722536 7399459.313003941)
14:02:00,33230,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11100,-46.644840875,-23.533042625,2025-10-16 14:02:13-03:00,POINT (332087.53562423144 7396508.053626385)
14:02:00,33230,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11101,-46.6386375,-23.543206,2025-10-16 14:02:14-03:00,POINT (332733.77980589826 7395389.826704914)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11102,-46.639956,-23.53996175,2025-10-16 14:02:26-03:00,POINT (332595.0585372387 7395747.551065154)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11103,-46.650216,-23.523899,2025-10-16 14:02:35-03:00,POINT (331527.0703579994 7397514.303604215)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11104,-46.67978625000001,-23.51824275,2025-10-16 14:02:30-03:00,POINT (328500.2817512853 7398105.64339871)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11105,-46.667701,-23.52169,2025-10-16 14:02:38-03:00,POINT (329738.81482179306 7397738.287534127)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11106,-46.679664,-23.483924,2025-10-16 14:02:23-03:00,POINT (328468.32501882827 7401906.228767001)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11107,-46.688586,-23.504373,2025-10-16 14:02:31-03:00,POINT (327583.6197232426 7399631.035138145)
14:02:00,462,9501-10,LGO. DO PAISSANDÚ - TERM. CACHOEIRINHA,11108,-46.6698155,-23.475306,2025-10-16 14:02:07-03:00,POINT (329463.19119827345 7402872.296098597)
14:02:00,2301,209P-1,TERM. PINHEIROS - CACHOEIRINHA,11109,-46.690856,-23.563143,2025-10-16 14:02:03-03:00,POINT (327428.5023437658 7393120.0999354515)
14:02:00,35069,209P-1,TERM. PINHEIROS - CACHOEIRINHA,11112,-46.6718915,-23.526025,2025-10-16 14:01:59-03:00,POINT (329316.50205240067 7397253.253656273)
14:02:00,35069,209P-1,TERM. PINHEIROS - CACHOEIRINHA,11113,-46.701476,-23.5669185,2025-10-16 14:02:42-03:00,POINT (326349.3556667083 7392689.163243363)
14:02:00,35069,209P-1,TERM. PINHEIROS - CACHOEIRINHA,11114,-46.6702775,-23.47195475,2025-10-16 14:02:41-03:00,POINT (329411.6877606101 7403242.861122962)
14:02:00,2301,209P-1,TERM. PINHEIROS - CACHOEIRINHA,11115,-46.670557,-23.470886,2025-10-16 14:02:27-03:00,POINT (329381.7615820357 7403360.881475491)
14:02:00,456,917H-10,METRÔ VL. MARIANA - TERM. PIRITUBA,11439,-46.680800000000005,-23.549839,2025-10-16 14:02:20-03:00,POINT (328437.75840910303 7394605.465520258)
14:02:00,34030,8100-10,TERM. LAPA - TERM. PIRITUBA,11440,-46.7083615,-23.51843975,2025-10-16 14:02:25-03:00,POINT (325582.5298205103 7398049.389083758)
14:02:00,1262,8100-10,TERM. LAPA - TERM. PIRITUBA,11441,-46.725276,-23.485708,2025-10-16 14:02:41-03:00,POINT (323811.72516005376 7401653.484958876)
14:02:00,1262,8100-10,TERM. LAPA - TERM. PIRITUBA,11443,-46.700277,-23.519666,2025-10-16 14:02:34-03:00,POINT (326409.7030140037 7397923.395918696)
14:02:00,1262,8100-10,TERM. LAPA - TERM. PIRITUBA,11444,-46.7155745,-23.5253665,2025-10-16 14:01:58-03:00,POINT (324855.12748064555 7397273.528027011)
14:02:00,1262,8100-10,TERM. LAPA - TERM. PIRITUBA,11445,-46.717958,-23.5053525,2025-10-16 14:02:09-03:00,POINT (324585.2197832331 7399486.989358301)
14:02:00,1262,8100-10,TERM. LAPA - TERM. PIRITUBA,11446,-46.7259765,-23.4859945,2025-10-16 14:02:37-03:00,POINT (323740.5549852481 7401620.898579075)
14:02:00,34030,8100-10,TERM. LAPA - TERM. PIRITUBA,11447,-46.710374,-23.5073705,2025-10-16 14:02:29-03:00,POINT (325362.41579795454 7399272.759345023)
14:02:00,33200,8594-10,PÇA. RAMOS DE AZEVEDO - CID. D'ABRIL ,11450,-46.705806,-23.5067695,2025-10-16 14:02:39-03:00,POINT (325828.135202499 7399344.863324001)
14:02:00,33200,8594-10,PÇA. RAMOS DE AZEVEDO - CID. D'ABRIL ,11451,-46.7219915,-23.4477275,2025-10-16 14:02:26-03:00,POINT (324096.8603534023 7405863.49418807)
14:02:00,33200,8594-10,PÇA. RAMOS DE AZEVEDO - CID. D'ABRIL ,11453,-46.671215,-23.52772725,2025-10-16 14:02:21-03:00,POINT (329387.77489086427 7397065.552083606)
14:02:00,33200,8594-10,PÇA. RAMOS DE AZEVEDO - CID. D'ABRIL ,11454,-46.638889500000005,-23.543105,2025-10-16 14:02:14-03:00,POINT (332707.9239168457 7395400.717268541)
14:02:00,33198,8544-10,PÇA. DO CORREIO - CID. D'ABRIL 3ª GLEBA,11455,-46.666559,-23.52148075,2025-10-16 14:00:15-03:00,POINT (329855.15893158625 7397762.814266541)
14:02:00,580,8549-10,PÇA. DO CORREIO - TAIPAS,11457,-46.6974415,-23.453165,2025-10-16 14:02:19-03:00,POINT (326612.2770374231 7405291.140388593)
14:02:00,591,978J-10,TERM. PRINC. ISABEL - VOITH,11458,-46.6437085,-23.53730325,2025-10-16 14:02:39-03:00,POINT (332208.56150772143 7396037.563578509)
14:02:00,456,917H-10,METRÔ VL. MARIANA - TERM. PIRITUBA,11462,-46.7257505,-23.486014,2025-10-16 14:02:30-03:00,POINT (323763.6651873907 7401619.016325403)
14:02:00,432,8594-10,PÇA. RAMOS DE AZEVEDO - CID. D'ABRIL ,11465,-46.719011,-23.458368,2025-10-16 14:02:22-03:00,POINT (324415.45891749486 7404688.801026713)
14:02:00,33234,978L-10,TERM. PRINC. ISABEL - TERM. CACHOEIRINHA,11470,-46.67286525,-23.512261,2025-10-16 14:02:04-03:00,POINT (329199.30836540705 7398776.312164996)
14:02:00,456,917H-10,METRÔ VL. MARIANA - TERM. PIRITUBA,11473,-46.7181975,-23.5402555,2025-10-16 14:02:01-03:00,POINT (324607.03578720987 7395621.495204104)
14:02:00,1267,8500-10,METRÔ BARRA FUNDA - TERM. PIRITUBA,11474,-46.69489875000001,-23.515402,2025-10-16 14:02:27-03:00,POINT (326953.3317568111 7398402.087887449)
14:02:00,591,978J-10,TERM. PRINC. ISABEL - VOITH,11477,-46.740236,-23.437364,2025-10-16 14:02:42-03:00,POINT (322218.9024759211 7406988.741798529)
14:02:00,432,8594-10,PÇA. RAMOS DE AZEVEDO - CID. D'ABRIL ,11478,-46.719011,-23.458368,2025-10-16 14:02:20-03:00,POINT (324415.45891749486 7404688.801026713)
14:02:00,33354,938C-10,TERM. PRINC. ISABEL - COHAB TAIPAS,11479,-46.65722375,-23.53275275,2025-10-16 14:02:24-03:00,POINT (330822.82650935673 7396525.603071496)
14:02:00,33232,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11480,-46.702023,-23.5244285,2025-10-16 14:02:08-03:00,POINT (326237.6632251156 7397393.880707836)
14:02:00,574,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11501,-46.65999075,-23.530439,2025-10-16 14:02:11-03:00,POINT (330537.3393502581 7396778.559233896)
14:02:00,33342,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11502,-46.7084365,-23.461478,2025-10-16 14:02:17-03:00,POINT (325499.8780069845 7404357.26655335)
14:02:00,33342,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11503,-46.690138000000005,-23.4744605,2025-10-16 14:02:27-03:00,POINT (327386.16000635864 7402941.672058577)
14:02:00,33342,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11504,-46.69769,-23.495513,2025-10-16 14:02:17-03:00,POINT (326642.25582893053 7400601.231767954)
14:02:00,33342,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11505,-46.67279775,-23.512611,2025-10-16 14:02:05-03:00,POINT (329206.65308360313 7398737.633714252)
14:02:00,574,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11506,-46.69230325,-23.48606875,2025-10-16 14:02:07-03:00,POINT (327180.11123189854 7401653.576908765)
14:02:00,574,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11507,-46.6388145,-23.5414745,2025-10-16 14:02:34-03:00,POINT (332713.517688723 7395581.363758229)
14:02:00,574,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11508,-46.67333575,-23.50672875,2025-10-16 14:02:34-03:00,POINT (329144.1213360919 7399388.389796944)
14:02:00,33342,8215-10,PÇA. DO CORREIO - JD. PAULISTANO,11509,-46.64378075,-23.54041275,2025-10-16 14:02:40-03:00,POINT (332205.131229055 7395693.137503874)
14:02:00,461,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11514,-46.650416500000006,-23.5235515,2025-10-16 14:02:04-03:00,POINT (331506.1545922165 7397552.549837779)
14:02:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11515,-46.6698785,-23.474301500000003,2025-10-16 14:02:12-03:00,POINT (329455.4640065696 7402983.458410654)
14:02:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11516,-46.648305,-23.52695,2025-10-16 14:02:03-03:00,POINT (331726.0848452959 7397178.68280283)
14:02:00,461,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11517,-46.640638,-23.53906225,2025-10-16 14:02:32-03:00,POINT (332524.2882093135 7395846.363920771)
14:02:00,461,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11518,-46.67607575,-23.49777275,2025-10-16 14:02:16-03:00,POINT (328852.7258487629 7400376.907963989)
14:02:00,461,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11519,-46.67135625,-23.50715875,2025-10-16 14:02:43-03:00,POINT (329346.8316839228 7399343.12608351)
14:02:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11520,-46.6731265,-23.482077,2025-10-16 14:02:15-03:00,POINT (329133.7015757228 7402118.551464535)
14:02:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11521,-46.677479000000005,-23.4950255,2025-10-16 14:02:35-03:00,POINT (328705.85702231503 7400679.463731019)
14:02:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11522,-46.666396,-23.5130595,2025-10-16 14:01:58-03:00,POINT (329860.9776384585 7398695.56951126)
14:02:00,461,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11523,-46.636102,-23.5428345,2025-10-16 14:02:29-03:00,POINT (332992.1734286006 7395433.921729541)
14:02:00,34041,8000-10,PÇA. RAMOS DE AZEVEDO - TERM. LAPA,11524,-46.678783875,-23.525720125,2025-10-16 14:02:31-03:00,POINT (328612.32624323096 7397278.798762524)
14:02:00,1273,8000-10,PÇA. RAMOS DE AZEVEDO - TERM. LAPA,11525,-46.64306474999999,-23.5458175,2025-10-16 14:02:40-03:00,POINT (332285.09095342096 7395095.460828271)
14:02:00,34041,8000-10,PÇA. RAMOS DE AZEVEDO - TERM. LAPA,11526,-46.638545,-23.543258,2025-10-16 14:02:38-03:00,POINT (332743.28943572217 7395384.176219089)
14:02:00,1273,8000-10,PÇA. RAMOS DE AZEVEDO - TERM. LAPA,11527,-46.6994055,-23.52490925,2025-10-16 14:02:41-03:00,POINT (326505.5723925431 7397343.809783123)
14:02:00,33357,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11531,-46.659721000000005,-23.523452,2025-10-16 14:02:26-03:00,POINT (330555.93302390724 7397552.611340742)
14:02:00,589,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11532,-46.642647,-23.573238250000003,2025-10-16 14:02:23-03:00,POINT (332362.5468179822 7392059.4090304)
14:02:00,589,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11533,-46.6633555,-23.556131,2025-10-16 14:02:07-03:00,POINT (330226.7795875921 7393929.464486344)
14:02:00,589,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11534,-46.66586575,-23.534665625,2025-10-16 14:02:36-03:00,POINT (329942.9004301306 7396303.552784592)
14:02:00,589,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11535,-46.6823145,-23.504109,2025-10-16 14:02:06-03:00,POINT (328223.7676687364 7399667.786772775)
14:02:00,589,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11536,-46.6918365,-23.4808705,2025-10-16 14:02:28-03:00,POINT (327221.0103695871 7402229.790769592)
14:02:00,33357,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11537,-46.6963775,-23.468571,2025-10-16 14:02:12-03:00,POINT (326741.0986220435 7403586.368215815)
14:02:00,33357,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11538,-46.6509805,-23.5659405,2025-10-16 14:02:36-03:00,POINT (331502.6111751087 7392857.7759167105)
14:02:00,33357,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11539,-46.6916,-23.471965,2025-10-16 14:02:37-03:00,POINT (327233.5652533103 7403216.266470522)
14:02:00,33226,9301-10,PÇA. DO CORREIO - TERM. CASA VERDE,11561,-46.6619745,-23.495852,2025-10-16 14:02:11-03:00,POINT (330290.4492024409 7400606.34116835)
14:02:00,458,9301-10,PÇA. DO CORREIO - TERM. CASA VERDE,11562,-46.640852,-23.53877775,2025-10-16 14:02:33-03:00,POINT (332502.0786404818 7395877.619058326)
14:02:00,458,9301-10,PÇA. DO CORREIO - TERM. CASA VERDE,11563,-46.657633,-23.50212,2025-10-16 14:02:25-03:00,POINT (330741.8681505163 7399917.354436407)
14:02:00,33226,9301-10,PÇA. DO CORREIO - TERM. CASA VERDE,11564,-46.645032625,-23.532787875,2025-10-16 14:02:29-03:00,POINT (332067.6337777907 7396536.039774613)
14:02:00,430,8544-10,PÇA. DO CORREIO - CID. D'ABRIL 3ª GLEBA,11566,-46.661058,-23.522473,2025-10-16 14:02:36-03:00,POINT (330418.15514317696 7397659.44531028)
14:02:00,430,8544-10,PÇA. DO CORREIO - CID. D'ABRIL 3ª GLEBA,11567,-46.7491715,-23.453578,2025-10-16 14:02:02-03:00,POINT (321327.6813190329 7405182.117392594)
14:02:00,33198,8544-10,PÇA. DO CORREIO - CID. D'ABRIL 3ª GLEBA,11568,-46.735027,-23.4496785,2025-10-16 14:02:12-03:00,POINT (322767.59634674084 7405631.445527668)
14:02:00,33198,8544-10,PÇA. DO CORREIO - CID. D'ABRIL 3ª GLEBA,11569,-46.6358505,-23.5424855,2025-10-16 14:02:13-03:00,POINT (333017.4096259915 7395472.862328529)
14:02:00,575,8528-10,PÇA. DO CORREIO - JD. GUARANI,11570,-46.6710925,-23.52322425,2025-10-16 14:02:10-03:00,POINT (329394.4762111279 7397564.357409069)
14:02:00,575,8528-10,PÇA. DO CORREIO - JD. GUARANI,11571,-46.6917515,-23.471645,2025-10-16 14:02:15-03:00,POINT (327217.6722972444 7403251.521070594)
14:02:00,33343,8528-10,PÇA. DO CORREIO - JD. GUARANI,11572,-46.69032075,-23.4615645,2025-10-16 14:02:38-03:00,POINT (327350.70887971553 7404369.54832617)
14:02:00,33343,8528-10,PÇA. DO CORREIO - JD. GUARANI,11573,-46.6955215,-23.469111,2025-10-16 14:02:04-03:00,POINT (326829.2483807251 7403527.599915536)
14:02:00,33343,8528-10,PÇA. DO CORREIO - JD. GUARANI,11574,-46.660905,-23.52834175,2025-10-16 14:02:00-03:00,POINT (330441.3003400444 7397009.726412687)
14:02:00,575,8528-10,PÇA. DO CORREIO - JD. GUARANI,11576,-46.65999075,-23.530439,2025-10-16 14:02:05-03:00,POINT (330537.3393502581 7396778.559233896)
14:02:00,575,8528-10,PÇA. DO CORREIO - JD. GUARANI,11577,-46.697748,-23.496272,2025-10-16 14:02:26-03:00,POINT (326637.3252722692 7400517.110045013)
14:02:00,575,8528-10,PÇA. DO CORREIO - JD. GUARANI,11578,-46.695424,-23.4592925,2025-10-16 14:02:31-03:00,POINT (326826.39379511075 7404615.013914803)
14:02:00,33343,8528-10,PÇA. DO CORREIO - JD. GUARANI,11579,-46.69032075,-23.4615645,2025-10-16 14:02:22-03:00,POINT (327350.70887971553 7404369.54832617)
14:02:00,33343,8528-10,PÇA. DO CORREIO - JD. GUARANI,11580,-46.689216,-23.5152745,2025-10-16 14:02:25-03:00,POINT (327533.4816122997 7398423.047191384)
14:02:00,33357,975A-10,METRÔ ANA ROSA - VL. BRASILÂNDIA,11661,-46.654886000000005,-23.56270025,2025-10-16 14:02:35-03:00,POINT (331099.79951842024 7393211.999446459)
14:02:00,33232,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11662,-46.7083635,-23.4397915,2025-10-16 14:02:29-03:00,POINT (325478.8308335297 7406758.9163305955)
14:02:00,33232,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11663,-46.694356125,-23.501570875,2025-10-16 14:02:37-03:00,POINT (326990.6714605341 7399934.402360074)
14:02:00,464,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11664,-46.708471,-23.439127,2025-10-16 14:02:20-03:00,POINT (325466.9736373655 7406832.37259127)
14:02:00,33232,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11666,-46.7082025,-23.5539765,2025-10-16 14:02:21-03:00,POINT (325645.63308095594 7394114.206427641)
14:02:00,464,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11667,-46.691351,-23.59616325,2025-10-16 14:01:57-03:00,POINT (327421.16477082996 7389462.81067059)
14:02:00,464,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11668,-46.691351,-23.59616325,2025-10-16 14:02:15-03:00,POINT (327421.16477082996 7389462.81067059)
14:02:00,464,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11670,-46.720016,-23.520944,2025-10-16 14:01:59-03:00,POINT (324395.7267646984 7397757.852387881)
14:02:00,464,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11671,-46.679323,-23.4658335,2025-10-16 14:02:11-03:00,POINT (328479.7591885993 7403909.9612495275)
14:02:00,464,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11672,-46.6904515,-23.5049575,2025-10-16 14:02:08-03:00,POINT (327393.86312465067 7399564.0664576795)
14:02:00,423,847P-10,VL. OLÍMPIA - TERM. PIRITUBA,11673,-46.692844,-23.5680305,2025-10-16 14:02:20-03:00,POINT (327231.95867940225 7392576.458049431)
14:02:00,588,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11674,-46.6428955,-23.4578955,2025-10-16 14:02:37-03:00,POINT (332191.00895670394 7404831.968685817)
14:02:00,33356,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11675,-46.6525355,-23.4707575,2025-10-16 14:02:24-03:00,POINT (331222.53255706304 7403396.380131815)
14:02:00,588,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11676,-46.649992,-23.524281,2025-10-16 14:02:38-03:00,POINT (331550.4295444842 7397472.264453562)
14:02:00,33356,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11677,-46.671828625,-23.478277375,2025-10-16 14:02:21-03:00,POINT (329261.3784136744 7402540.860028795)
14:02:00,33356,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11678,-46.66584,-23.521587500000003,2025-10-16 13:57:51-03:00,POINT (329928.7155629296 7397751.845200933)
14:02:00,33356,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11679,-46.658436625,-23.522741875,2025-10-16 14:02:42-03:00,POINT (330686.1737099831 7397632.765959017)
14:02:00,588,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11682,-46.6664025,-23.4718545,2025-10-16 14:02:22-03:00,POINT (329807.3963414731 7403258.554785967)
14:02:00,588,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11683,-46.64699025,-23.45917375,2025-10-16 14:02:42-03:00,POINT (331774.30319440435 7404685.636095002)
14:02:00,33356,9653-10,PÇA. DO CORREIO - PEDRA BRANCA,11684,-46.6433105,-23.4580645,2025-10-16 14:02:22-03:00,POINT (332148.825671774 7404812.769919885)
14:02:00,414,8055-10,LAPA - PERUS,11686,-46.7733555,-23.473711625,2025-10-16 14:02:40-03:00,POINT (318884.3097561796 7402922.225472508)
14:02:00,414,8055-10,LAPA - PERUS,11687,-46.749176,-23.404564,2025-10-16 14:02:22-03:00,POINT (321261.3134968697 7410609.984785438)
14:02:00,33182,8055-10,LAPA - PERUS,11688,-46.7406325,-23.4086475,2025-10-16 14:01:59-03:00,POINT (322139.97158120805 7410168.3418581365)
14:02:00,33182,8055-10,LAPA - PERUS,11689,-46.74220175000001,-23.40757225,2025-10-16 14:02:13-03:00,POINT (321978.1507179119 7410285.478619823)
14:02:00,33182,8055-10,LAPA - PERUS,11690,-46.7514715,-23.4050265,2025-10-16 14:02:19-03:00,POINT (321027.3207561455 7410555.919173129)
14:02:00,33182,8055-10,LAPA - PERUS,11691,-46.781512750000005,-23.46065925,2025-10-16 14:02:31-03:00,POINT (318033.10869898775 7404357.385453079)
14:02:00,33182,8055-10,LAPA - PERUS,11692,-46.73689025,-23.5079385,2025-10-16 14:02:30-03:00,POINT (322655.17218419333 7399177.354336904)
14:02:00,33182,8055-10,LAPA - PERUS,11693,-46.70172,-23.5198795,2025-10-16 14:02:17-03:00,POINT (326262.63008670846 7397898.006535723)
14:02:00,414,8055-10,LAPA - PERUS,11694,-46.70894925,-23.524935,2025-10-16 14:02:30-03:00,POINT (325531.0753063691 7397329.385058895)
14:02:00,414,8055-10,LAPA - PERUS,11695,-46.786984625,-23.4312051875,2025-10-16 14:02:36-03:00,POINT (317433.586151367 7407612.284998934)
14:02:00,464,957T-10,VL. OLÍMPIA - COHAB TAIPAS,11696,-46.72091475,-23.544558,2025-10-16 14:02:06-03:00,POINT (324335.3206925957 7395141.702977134)
14:02:00,456,917H-10,METRÔ VL. MARIANA - TERM. PIRITUBA,11698,-46.65107437500001,-23.5660375,2025-10-16 14:02:37-03:00,POINT (331493.1523618611 7392846.923786189)
14:02:00,417,8055-51,METRÔ BARRA FUNDA - PERUS,11700,-46.68989375,-23.5249785,2025-10-16 14:02:21-03:00,POINT (327476.92287578416 7397347.610805521)
